,CODE_INSEE,CODE_POSTAL,COMMUNE,DEPARTEMENT,CODE_DEPARTEMENT,SUPERFICIE_2016,POPULATION_2016,DENSITE_POP_2016,MAIRIE,ADRESSE_MAIRIE,TELEPHONE_MAIRIE,E_MAIL_MAIRIE,SITE_INTERNET_MAIRIE,INTERCOMMUNALITE,LATITUDE,LONGITUDE,COORD_GEO,PNR
771,83131,83210,Solliès-Toucas,VAR,83,30,5741,191,Mairie de SolliÃ¨s-Toucas,Place ClÃ©ment-Balestra,494289047.0,stoucas.mairie@wanadoo.fr,http://www.ville-solliestoucas.fr,CC de la VallÃ©e du Gapeau,43.2062683105,6.0245437622099995,"(43.2062683105, 6.0245437622099995)",Parc naturel régional de la Sainte-Baume
772,83132,83210,Solliès-Ville,VAR,83,14,2412,171,Mairie de SolliÃ¨s-Ville,9 rue du 6e-RÃ©giment-des-Tirailleurs-SÃ©nÃ©galais,494138030.0,mairie.soliesville@wanadoo.fr,http://www.solliesville.fr,CC de la VallÃ©e du Gapeau,43.182487487799996,6.03780698776,"(43.182487487799996, 6.03780698776)",
773,83133,83440,Tanneron,VAR,83,54,1619,30,Mairie de Tanneron,Place de la Mairie,493606813.0,accueil@communedetanneron.fr,http://www.communedetanneron.fr,CC du Pays de Fayence,43.5242004395,6.81398010254,"(43.5242004395, 6.81398010254)",
774,83134,83460,Taradeau,VAR,83,17,1807,104,Mairie de Taradeau,38 route de Flayosc,494997030.0,accueil@mairie-taradeau.fr,http://mairie-taradeau.fr,CA DracÃ©noise,43.454594,6.4275876,"(43.454594, 6.4275876)",
775,83135,83670,Tavernes,VAR,83,31,1396,45,Mairie de Tavernes,15 place de la Mairie,498053636.0,mairiedetavernes@orange.fr,http://www.mairie-tavernes.fr,CC Provence Verdon,43.5938612,6.0166587,"(43.5938612, 6.0166587)",
776,83136,83340,Le Thoronet,VAR,83,37,2449,67,Mairie du Thoronet,4 place Sadi-Carnot,494738711.0,contact@lethoronet.fr,http://www.lethoronet.fr,CC Coeur du Var,43.4501113892,6.30808877945,"(43.4501113892, 6.30808877945)",
777,83137,83050,Toulon,VAR,83,44,169634,3839,Mairie de Toulon,Avenue de la RÃ©publique,494363000.0,http://toulon.fr/node/11990,http://www.toulon.fr,MÃ©tropole Toulon-Provence-MÃ©diterranÃ©e,43.1196945,5.9327554000000005,"(43.1196945, 5.9327554000000005)",
778,83138,83440,Tourrettes,VAR,83,34,2898,85,Mairie de Tourrettes,Place de la Mairie,494390720.0,mairie@mairie-tourrettes-83.fr,http://www.mairie-tourrettes-83.fr,CC du Pays de Fayence,43.6238861084,6.702083110809999,"(43.6238861084, 6.702083110809999)",
779,83139,83690,Tourtour,VAR,83,29,587,20,Mairie de Tourtour,ChÃ¢teau RaphÃ©lis,498102525.0,accueil@mairietourtour.com,http://www.mairietourtour.com,CC Lacs et Gorges du Verdon,43.589302063000005,6.30224895477,"(43.589302063000005, 6.30224895477)",
780,83140,83170,Tourves,VAR,83,66,4983,76,Mairie de Tourves,Place de l'HÃ´tel-de-Ville,494370000.0,mairie.tourves@wanadoo.fr,http://www.tourves.fr,CA de la Provence Verte,43.4527015686,5.86339998245,"(43.4527015686, 5.86339998245)",Parc naturel régional de la Sainte-Baume
781,83141,83720,Trans-en-Provence,VAR,83,17,5770,339,Mairie de Trans-en-Provence,25 avenue de la Gare,494606249.0,accueil@transenprovence.fr,http://www.transenprovence.fr,CA DracÃ©noise,43.5035825,6.4853935,"(43.5035825, 6.4853935)",
782,83142,83840,Trigance,VAR,83,61,182,3,Mairie de Trigance,Place Saint-Michel,494769101.0,mairie-de-trigance@orange.fr,http://www.trigance.fr,CC Lacs et Gorges du Verdon,43.7602214,6.4418179,"(43.7602214, 6.4418179)",Parc naturel régional du Verdon
783,83143,83143,Le Val,VAR,83,39,4297,109,Mairie du Val,5 place de la LibÃ©ration,494370220.0,contact@mairie-leval.fr,http://www.cc-comtedeprovence.fr,CA de la Provence Verte,43.4390868,6.072571,"(43.4390868, 6.072571)",
784,83144,83162,La Valette-du-Var,VAR,83,15,23775,1544,Mairie de La Valette-du-Var,Impasse de la Farinette,494619090.0,secretariat.maire@lavalette83.fr,http://www.lavalette83.fr,MÃ©tropole Toulon-Provence-MÃ©diterranÃ©e,43.1693852,5.9209092000000005,"(43.1693852, 5.9209092000000005)",
785,83145,83670,Varages,VAR,83,35,1172,34,Mairie de Varages,Place de la IVe-RÃ©publique,494728510.0,mairie.varages@wanadoo.fr,http://www.varages.fr,CC Provence Verdon,43.5972824097,5.96162986755,"(43.5972824097, 5.96162986755)",
786,83146,83560,La Verdière,VAR,83,68,1600,23,Mairie de La VerdiÃ¨re,HÃ´tel de Ville,494041210.0,mairiedelaverdiere@orange.fr,http://www.laverdiere.fr,CC Provence Verdon,43.63607879999999,5.9365498,"(43.63607879999999, 5.9365498)",Parc naturel régional du Verdon
787,83147,83630,Vérignon,VAR,83,37,10,0,Mairie de VÃ©rignon,Le Hameau,494700781.0,mairie.verignon@nordnet.fr,,CC Lacs et Gorges du Verdon,43.6539039612,6.272811889650001,"(43.6539039612, 6.272811889650001)",
788,83148,83550,Vidauban,VAR,83,76,11545,151,Mairie de Vidauban,Place Georges-Clemenceau,494999900.0,secretariat-generale@vidauban.fr,http://www.mairie-vidauban.fr,CA DracÃ©noise,43.4268989563,6.431079864500001,"(43.4268989563, 6.431079864500001)",
789,83149,83690,Villecroze,VAR,83,21,1442,69,Mairie de Villecroze,Place Victor-Espitalier,494706306.0,accueil@mairie-villecroze.com,http://www.mairie-villecroze.com,CC Lacs et Gorges du Verdon,43.5822982788,6.2751398086500005,"(43.5822982788, 6.2751398086500005)",
790,83150,83560,Vinon-sur-Verdon,VAR,83,36,4224,117,Mairie de Vinon-sur-Verdon,66 avenue de la LibÃ©ration,492788031.0,secretariat.dgs@vinon-sur-verdon.fr,http://www.vinon-sur-verdon.fr,CA Durance-LubÃ©ron-Verdon AgglomÃ©ration,43.7256011963,5.81267023087,"(43.7256011963, 5.81267023087)",Parc naturel régional du Verdon
791,83151,83170,Vins-sur-Caramy,VAR,83,16,1003,61,Mairie de Vins-sur-Caramy,Place de l'Ã‰glise,494370040.0,mairie@vinssurcaramy.fr,http://www.vinssurcaramy.fr,CA de la Provence Verte,43.433612823500006,6.14168405533,"(43.433612823500006, 6.14168405533)",
792,83152,83820,Rayol-Canadel-sur-Mer,VAR,83,7,717,103,Mairie de Rayol-Canadel-sur-Mer,Place Joseph-Guidicelli,494156100.0,accueil.mairie@rayol-canadel.fr,http://www.rayol-canadel-sur-mer.fr,CC du Golfe de Saint-Tropez,43.1585044861,6.461470127109999,"(43.1585044861, 6.461470127109999)",
793,83153,83430,Saint-Mandrier-sur-Mer,VAR,83,5,5766,1088,Mairie de Saint-Mandrier-sur-Mer,Place des RÃ©sistants,494115160.0,info@ville-saintmandrier.fr,http://www.ville-saintmandrier.fr,MÃ©tropole Toulon-Provence-MÃ©diterranÃ©e,43.0769004822,5.92798995972,"(43.0769004822, 5.92798995972)",
794,83154,83510,Saint-Antonin-du-Var,VAR,83,18,744,42,Mairie de Saint-Antonin-du-Var,Route d'Entrecasteaux,494044208.0,saint.antonin.mairie@orange.fr,http://www.saintantoninduvar.com,CA DracÃ©noise,43.5145072937,6.288104057309999,"(43.5145072937, 6.288104057309999)",
795,84001,84210,Althen-des-Paluds,VAUCLUSE,84,7,2786,423,Mairie d'Althen-des-Paluds,Place de l'HÃ´tel-de-Ville,490620102.0,mairie@althendespaluds.fr,http://www.althendespaluds.fr,CC des Sorgues du Comtat,44.004336,4.958824,"(44.004336, 4.958824)",
796,84002,84240,Ansouis,VAUCLUSE,84,18,1040,59,Mairie d'Ansouis,Place de Saint-ElzÃ©ar,490098379.0,mairie@ansouis.fr,http://www.ansouis.fr,CC Territoriale Sud-Luberon,43.738201141400005,5.46514987946,"(43.738201141400005, 5.46514987946)",Parc naturel régional du Luberon
797,84003,84401,Apt,VAUCLUSE,84,45,11710,260,Mairie d'Apt,Place Gabriel-PÃ©ri,490740034.0,mairie@apt.fr,http://www.apt.fr,CC Pays d'Apt-Luberon,43.875852,5.3952165999999995,"(43.875852, 5.3952165999999995)",Parc naturel régional du Luberon
798,84004,84810,Aubignan,VAUCLUSE,84,16,5602,357,Mairie d'Aubignan,1 place de l'HÃ´tel-de-Ville,490626114.0,mairie@aubignan.fr,http://www.aubignan.fr,CA Ventoux-Comtat-Venaissin (COVE),44.0994987488,5.02452993393,"(44.0994987488, 5.02452993393)",
799,84005,84390,Aurel,VAUCLUSE,84,29,212,7,Mairie d'Aurel,Le Village,490640076.0,aurel.mairie@orange.fr,http://www.mairie-aurel.fr,CC Ventoux Sud,44.130097,5.427539,"(44.130097, 5.427539)",
800,84006,84400,Auribeau,VAUCLUSE,84,7,72,10,Mairie d'Auribeau,Le Village,490752065.0,mairiedauribeau@wanadoo.fr,http://www.auribeau.com,CC Pays d'Apt-Luberon,43.836487,5.4590379,"(43.836487, 5.4590379)",
801,84007,84023,Avignon,VAUCLUSE,84,65,92378,1423,Mairie d'Avignon,Place de l'Horloge,490808000.0,contact@mairie-avignon.com,http://www.avignon.fr,CA du Grand Avignon (COGA),43.9492888,4.805589299999999,"(43.9492888, 4.805589299999999)",
802,84008,84330,Le Barroux,VAUCLUSE,84,16,632,39,Mairie du Barroux,3 place de la BarbiÃ¨re,490624311.0,contact@mairie-lebarroux.fr,http://www.mairie-lebarroux.fr,CA Ventoux-Comtat-Venaissin (COVE),44.1377983093,5.101069927219999,"(44.1377983093, 5.101069927219999)",
803,84009,84240,La Bastide-des-Jourdans,VAUCLUSE,84,28,1507,54,Mairie de La Bastide-des-Jourdans,1 place de la RÃ©publique,490778104.0,bastidedesj@orange.fr,http://bastidedesjourdans.com,CC Territoriale Sud-Luberon,43.7853229,5.6338232,"(43.7853229, 5.6338232)",Parc naturel régional du Luberon
804,84010,84120,La Bastidonne,VAUCLUSE,84,6,780,132,Mairie de La Bastidonne,Rue des Ferrages,490096395.0,mairie@la-bastidonne.fr,http://www.labastidonne.fr,CC Territoriale Sud-Luberon,43.7001991272,5.5672497749300005,"(43.7001991272, 5.5672497749300005)",Parc naturel régional du Luberon
805,84011,84210,Le Beaucet,VAUCLUSE,84,9,347,38,Mairie du Beaucet,7 rue Coste-Chaude,490660023.0,mairie.beaucet@orange.fr,http://www.lebeaucet.com,CA Ventoux-Comtat-Venaissin (COVE),43.983464,5.1195319999999995,"(43.983464, 5.1195319999999995)",
806,84012,84190,Beaumes-de-Venise,VAUCLUSE,84,19,2404,127,Mairie de Beaumes-de-Venise,85 avenue Raspail,490629434.0,accueil.mairie@beaumes-de-venise.fr,http://www.beaumes-de-venise.fr,CA Ventoux-Comtat-Venaissin (COVE),44.1207008362,5.02842998505,"(44.1207008362, 5.02842998505)",
807,84013,84220,Beaumettes,VAUCLUSE,84,3,251,95,Mairie de Beaumettes,Place de la Mairie,490722260.0,mairie.lesbeaumettes@orange.fr,,CA Luberon Monts de Vaucluse,43.8583602905,5.2024230956999995,"(43.8583602905, 5.2024230956999995)",Parc naturel régional du Luberon
808,84014,84120,Beaumont-de-Pertuis,VAUCLUSE,84,54,1139,21,Mairie de Beaumont-de-Pertuis,Avenue de Verdun,490080105.0,beaumontdepertuis.84014@wanadoo.fr,,CC Territoriale Sud-Luberon,43.7376594543,5.68942022324,"(43.7376594543, 5.68942022324)",Parc naturel régional du Luberon
809,84015,84340,Beaumont-du-Ventoux,VAUCLUSE,84,28,282,10,Mairie de Beaumont-du-Ventoux,Place de la Mairie,490652113.0,mairie@beaumont-du-ventoux.fr,,CA Ventoux-Comtat-Venaissin (COVE),44.2176017761,5.137949943540001,"(44.2176017761, 5.137949943540001)",
810,84016,84370,Bédarrides,VAUCLUSE,84,25,5086,203,Mairie de BÃ©darrides,Grande rue Charles-de-Gaulle,490330148.0,dgs@bedarrides.eu,http://www.ville-bedarrides.fr,CC des Sorgues du Comtat,44.0406990051,4.89766979218,"(44.0406990051, 4.89766979218)",
811,84017,84410,Bédoin,VAUCLUSE,84,91,3101,34,Mairie de BÃ©doin,301 avenue Barral-des-Baux,490656008.0,accueil@bedoin.fr,http://www.bedoin.fr,CA Ventoux-Comtat-Venaissin (COVE),44.122898101800004,5.1804599762,"(44.122898101800004, 5.1804599762)",
812,84018,84570,Blauvac,VAUCLUSE,84,21,520,25,Mairie de Blauvac,9 route de Saint-EstÃ¨ve,490618141.0,blauvac@wanadoo.fr,,CC Ventoux Sud,44.0296516418,5.1993432045,"(44.0296516418, 5.1993432045)",
813,84019,84504,Bollène,VAUCLUSE,84,54,13673,251,Mairie de BollÃ¨ne,Place Reynaud-de-La-Gardette,490405100.0,mairie@ville-bollene.fr,http://www.ville-bollene.fr,CC RhÃ´ne Lez Provence,44.2801017761,4.74831008911,"(44.2801017761, 4.74831008911)",
814,84020,84480,Bonnieux,VAUCLUSE,84,51,1369,27,Mairie de Bonnieux,Rue Jean-Batiste-Aurard,490758006.0,accueil.mairiedebonnieux@orange.fr,http://www.bonnieux84.fr,CC Pays d'Apt-Luberon,43.8232269287,5.30819177628,"(43.8232269287, 5.30819177628)",Parc naturel régional du Luberon
815,84021,84390,Brantes,VAUCLUSE,84,28,84,3,Mairie de Brantes,Le Village,475280946.0,mairie.brantes@orange.fr,,CC Vaison Ventoux,44.193309783900006,5.3344359397900005,"(44.193309783900006, 5.3344359397900005)",
816,84022,84110,Buisson,VAUCLUSE,84,9,297,31,Mairie de Buisson,23 rue de la Mairie,490289020.0,communebuisson@wanadoo.fr,http://mairie-buisson.com,CC Vaison Ventoux,44.2799282,4.9978129000000004,"(44.2799282, 4.9978129000000004)",
817,84023,84480,Buoux,VAUCLUSE,84,18,70,4,Mairie de Buoux,Place de la Mairie,490740765.0,mairiedebuoux@orange.fr,http://www.buoux-village.com,CC Pays d'Apt-Luberon,43.831394195600005,5.378201961519999,"(43.831394195600005, 5.378201961519999)",Parc naturel régional du Luberon
818,84024,84240,Cabrières-d'Aigues,VAUCLUSE,84,19,952,50,Mairie de CabriÃ¨res-d'Aigues,1 place de l'Ormeau,490776184.0,mairie.cabrieres@wanadoo.fr,http://www.cabrieresdaigues.com,CC Territoriale Sud-Luberon,43.7845993042,5.49776983261,"(43.7845993042, 5.49776983261)",Parc naturel régional du Luberon
819,84025,84220,Cabrières-d'Avignon,VAUCLUSE,84,15,1788,122,Mairie de CabriÃ¨res-d'Avignon,Cours Jean-Giono,490769204.0,mairie@cabrieresdavignon.fr,http://www.cabrieres-davignon.fr,CA Luberon Monts de Vaucluse,43.8903999329,5.150750160219999,"(43.8903999329, 5.150750160219999)",Parc naturel régional du Luberon
820,84026,84160,Cadenet,VAUCLUSE,84,26,4172,161,Mairie de Cadenet,16 cours Voltaire,490681326.0,accueil@mairie-cadenet.fr,http://www.mairie-cadenet.fr,CC Territoriale Sud-Luberon,43.7373008728,5.37893009186,"(43.7373008728, 5.37893009186)",Parc naturel régional du Luberon
821,84027,84860,Caderousse,VAUCLUSE,84,32,2703,83,Mairie de Caderousse,Rue Berbiguier,490519069.0,contact@caderousse.fr,http://www.caderousse.fr,CC du Pays RÃ©uni d'Orange,44.10269927979999,4.75714015961,"(44.10269927979999, 4.75714015961)",
822,84028,84290,Cairanne,VAUCLUSE,84,23,1064,47,Mairie de Cairanne,40 avenue de la LibÃ©ration,490308212.0,cairanne.mairie@wanadoo.fr,http://www.cairanne.net,CC Vaison Ventoux,44.2299461365,4.93189096451,"(44.2299461365, 4.93189096451)",
823,84029,84850,Camaret-sur-Aigues,VAUCLUSE,84,18,4556,248,Mairie de Camaret-sur-Aigues,41 cours du Midi,490372260.0,contact@camaret.org,http://www.camaret.org,CC Aygues-OuvÃ¨ze en Provence (CCAOP),44.164398193400004,4.87383985519,"(44.164398193400004, 4.87383985519)",
824,84030,84330,Caromb,VAUCLUSE,84,18,3298,184,Mairie de Caromb,141 avenue du Grand-Jardin,490624028.0,contact@ville-caromb.fr,http://www.ville-caromb.fr,CA Ventoux-Comtat-Venaissin (COVE),44.111198425299996,5.10618019104,"(44.111198425299996, 5.10618019104)",
825,84031,84202,Carpentras,VAUCLUSE,84,38,28554,755,Mairie de Carpentras,Place Maurice-Charretier,490608400.0,mairie@carpentras.fr,http://www.carpentras.fr,CA Ventoux-Comtat-Venaissin (COVE),44.055354200000004,5.0486176,"(44.055354200000004, 5.0486176)",
826,84032,84750,Caseneuve,VAUCLUSE,84,18,500,28,Mairie de Caseneuve,Route de Saint-Martin,490752001.0,mairie84750@orange.fr,http://www.caseneuve.fr,CC Pays d'Apt-Luberon,43.894445000000005,5.5439492999999995,"(43.894445000000005, 5.5439492999999995)",Parc naturel régional du Luberon
827,84033,84400,Castellet-en-Luberon,VAUCLUSE,84,10,129,14,Mairie de Castellet,Avenue des CyprÃ¨s,490752166.0,mairie.castellet@wanadoo.fr,http://mairie.castellet84.pagesperso-orange.fr,CA Sud Sainte Baume,43.1821396,5.7749538000000005,"(43.1821396, 5.7749538000000005)",
828,84034,84510,Caumont-sur-Durance,VAUCLUSE,84,18,4855,266,Mairie de Caumont-sur-Durance,Place du 8-Mai-1945,490012020.0,mairie@caumont-sur-durance.fr,http://www.caumont-sur-durance.fr,CA du Grand Avignon (COGA),43.929000854499996,4.995540142059999,"(43.929000854499996, 4.995540142059999)",
829,84035,84300,Cavaillon,VAUCLUSE,84,46,26492,577,Mairie de Cavaillon,Place Joseph-Guis,490712418.0,info@cavaillon.com,http://www.cavaillon.com,CA Luberon Monts de Vaucluse,43.835666656499995,5.03799104691,"(43.835666656499995, 5.03799104691)",Parc naturel régional du Luberon
830,84036,84470,Châteauneuf-de-Gadagne,VAUCLUSE,84,14,3304,245,Mairie de ChÃ¢teauneuf-de-Gadagne,1 place de la PastiÃ¨re,490224110.0,contact@chateauneufdegadagne.com,http://www.chateauneufdegadagne.fr,CC du Pays des Sorgues et des Monts de Vaucluse,43.9276008606,4.94403982162,"(43.9276008606, 4.94403982162)",
831,84037,84232,Châteauneuf-du-Pape,VAUCLUSE,84,25,2171,88,Mairie de ChÃ¢teauneuf-du-Pape,8 rue Joseph-Ducos,490835757.0,info@mairie.chateauneuf.com,http://www.chateauneufdupape.org,CC du Pays RÃ©uni d'Orange,44.0564002991,4.83094978333,"(44.0564002991, 4.83094978333)",
832,84038,84460,Cheval-Blanc,VAUCLUSE,84,59,4215,72,Mairie de Cheval-Blanc,1 rue de la Mairie,490710117.0,secretariat.maire@ville-chevalblanc.fr,http://www.ville-chevalblanc.fr,CA Luberon Monts de Vaucluse,43.7552739,5.2027925,"(43.7552739, 5.2027925)",Parc naturel régional du Luberon
833,84039,84350,Courthézon,VAUCLUSE,84,33,5555,170,Mairie de CourthÃ©zon,ChÃ¢teau de Val-Seille,490707206.0,mairie@courthezon.fr,http://www.courthezon.fr,CC du Pays RÃ©uni d'Orange,44.087232,4.883516999999999,"(44.087232, 4.883516999999999)",
834,84040,84110,Crestet,VAUCLUSE,84,11,410,36,Mairie de Crestet,Les Condamines,490360672.0,mairiecrestet@orange.fr,http://www.crestet.fr,CC Vaison Ventoux,44.217128753699996,5.084311962130001,"(44.217128753699996, 5.084311962130001)",
835,84041,84410,Crillon-le-Brave,VAUCLUSE,84,8,478,62,Mairie de Crillon-le-Brave,Rue de l'Ã‰glise,490656061.0,mairie.crillonlebrave@wanadoo.fr,http://www.crillonlebrave.fr,CA Ventoux-Comtat-Venaissin (COVE),44.1180992126,5.14464998245,"(44.1180992126, 5.14464998245)",
836,84042,84160,Cucuron,VAUCLUSE,84,33,1774,55,Mairie de Cucuron,31 rue LÃ©once-Brieugne,490772201.0,mairie-cucuron@wanadoo.fr,http://www.cucuron.fr,CC Territoriale Sud-Luberon,43.7732508,5.4384987,"(43.7732508, 5.4384987)",Parc naturel régional du Luberon
837,84043,84276,Entraigues-sur-la-Sorgue,VAUCLUSE,84,17,8396,502,Mairie d'Entraigues-sur-la-Sorgue,35 place du 8-Mai-1945,490831716.0,contact@mairie-entraigues.fr,http://www.ville-entraigues84.fr,CA du Grand Avignon (COGA),44.0035018921,4.92780017853,"(44.0035018921, 4.92780017853)",
838,84044,84340,Entrechaux,VAUCLUSE,84,15,1130,76,Mairie d'Entrechaux,1 place Paul-Guintrand,490460011.0,mairie.entrechaux@wanadoo.fr,http://www.entrechaux-en-provence.fr,CC Vaison Ventoux,44.218012,5.138202,"(44.218012, 5.138202)",
839,84045,84110,Faucon,VAUCLUSE,84,9,432,49,Mairie de Faucon,Rue du Maquis,490464025.0,secretaire.faucon84@orange.fr,http://www.mairiedefaucon.fr,CC Vaison Ventoux,44.2597007751,5.14649009705,"(44.2597007751, 5.14649009705)",
840,84046,84410,Flassan,VAUCLUSE,84,21,455,22,Mairie de Flassan,2 place de la Mairie,490618122.0,mairie@flassan.fr,http://www.flassan.fr,CA Ventoux-Comtat-Venaissin (COVE),44.099044,5.242369,"(44.099044, 5.242369)",
841,84047,84400,Gargas,VAUCLUSE,84,15,3033,204,Mairie de Gargas,4 place du ChÃ¢teau,490741270.0,info@ville-gargas.fr,http://www.ville-gargas.fr,CC Pays d'Apt-Luberon,43.903220000000005,5.357387999999999,"(43.903220000000005, 5.357387999999999)",Parc naturel régional du Luberon
842,84048,84400,Gignac,VAUCLUSE,84,8,67,8,Mairie de Gignac,La Placeto,490742074.0,mairiedegignac@orange.fr,,CC Pays d'Apt-Luberon,43.9188529,5.5282019,"(43.9188529, 5.5282019)",
843,84049,84190,Gigondas,VAUCLUSE,84,27,534,20,Mairie de Gigondas,13 place Gabrielle-AndÃ©ol,490658690.0,informations@gigondas-mairie.fr,http://www.gigondas-dm.fr,CA Ventoux-Comtat-Venaissin (COVE),44.1634463,5.004201,"(44.1634463, 5.004201)",
844,84050,84220,Gordes,VAUCLUSE,84,49,1873,38,Mairie de Gordes,HÃ´tel Simiane,490720208.0,secretariat@gordes-village.com,http://www.gordes-village.com,CA Luberon Monts de Vaucluse,43.9112014771,5.19988012314,"(43.9112014771, 5.19988012314)",Parc naturel régional du Luberon
845,84051,84220,Goult,VAUCLUSE,84,24,1113,47,Mairie de Goult,31 place Jean-Moulin,490722016.0,mairie-goult@wanadoo.fr,http://www.goult.fr,CC Pays d'Apt-Luberon,43.863673,5.2422889999999995,"(43.863673, 5.2422889999999995)",Parc naturel régional du Luberon
846,84052,84240,Grambois,VAUCLUSE,84,31,1264,40,Mairie de Grambois,2 place de la Mairie,490779113.0,mairie.grambois@wanadoo.fr,http://www.grambois.fr,CC Territoriale Sud-Luberon,43.7624015808,5.58902978897,"(43.7624015808, 5.58902978897)",Parc naturel régional du Luberon
847,84053,84600,Grillon,VAUCLUSE,84,15,1758,117,Mairie de Grillon,Avenue du Comtat,490350081.0,accueil.grillon@orange.fr,http://www.grillon84.fr,CC Enclave des Papes-Pays de Grignan,44.392700195299994,4.92983007431,"(44.392700195299994, 4.92983007431)",
848,84054,84800,L'Isle-sur-la-Sorgue,VAUCLUSE,84,45,19398,435,Mairie de L'Isle-sur-la-Sorgue,38 rue Carnot,490380645.0,courrier@islesurlasorgue.fr,http://www.islesurlasorgue.fr,CC du Pays des Sorgues et des Monts de Vaucluse,43.9189893,5.0503817,"(43.9189893, 5.0503817)",
849,84055,84450,Jonquerettes,VAUCLUSE,84,3,1484,571,Mairie de Jonquerettes,6 impasse de l'Ancienne-Ã‰cole,490224269.0,mairie@jonquerettes.fr,http://www.jonquerettes.fr,CA du Grand Avignon (COGA),43.9468143,4.932939599999999,"(43.9468143, 4.932939599999999)",
850,84056,84150,Jonquières,VAUCLUSE,84,24,5331,219,Mairie de JonquiÃ¨res,Avenue de la LibÃ©ration,490705900.0,mairie@jonquieres.fr,http://www.jonquieres.fr,CC du Pays RÃ©uni d'Orange,44.1156997681,4.89739990234,"(44.1156997681, 4.89739990234)",
851,84057,84220,Joucas,VAUCLUSE,84,8,337,40,Mairie de Joucas,Place de la Mairie,490057800.0,contact@joucas.fr,http://www.joucas.fr,CC Pays d'Apt-Luberon,43.9255409241,5.25189495087,"(43.9255409241, 5.25189495087)",Parc naturel régional du Luberon
852,84058,84480,Lacoste,VAUCLUSE,84,11,409,38,Mairie de Lacoste,Rue du Four,490758204.0,mairie@lacoste-84.com,http://www.lacoste-84.com,CC Pays d'Apt-Luberon,43.8320007324,5.272819995880001,"(43.8320007324, 5.272819995880001)",Parc naturel régional du Luberon
853,84059,84190,Lafare,VAUCLUSE,84,5,121,27,Mairie de Lafare,Le Grand-Jardin,490629617.0,joelle.mairielafare@orange.fr,,CA Ventoux-Comtat-Venaissin (COVE),44.146327972399995,5.05112791061,"(44.146327972399995, 5.05112791061)",
854,84060,84400,Lagarde-d'Apt,VAUCLUSE,84,22,37,2,Mairie de Lagarde-d'Apt,Le Village,490750093.0,mairiedelagardedapt@orange.fr,,CC Pays d'Apt-Luberon,43.983583,5.472964,"(43.983583, 5.472964)",Parc naturel régional du Luberon
855,84061,84290,Lagarde-Paréol,VAUCLUSE,84,9,316,34,Mairie de Lagarde-ParÃ©ol,57 rue de la Mairie,490308191.0,mairie.lagardepareol@orange.fr,http://www.lagardepareol.fr,CC Aygues-OuvÃ¨ze en Provence (CCAOP),44.228428,4.850823999999999,"(44.228428, 4.850823999999999)",
856,84062,84800,Lagnes,VAUCLUSE,84,17,1629,97,Mairie de Lagnes,248 rue de la RÃ©publique,490203019.0,commune-de-lagnes@wanadoo.fr,http://www.lagnes.fr,CA Luberon Monts de Vaucluse,43.8926010132,5.11432981491,"(43.8926010132, 5.11432981491)",Parc naturel régional du Luberon
857,84063,84840,Lamotte-du-Rhône,VAUCLUSE,84,12,399,33,Mairie de Lamotte-du-RhÃ´ne,100 place de la LibertÃ©,490302032.0,mairie.lamotte@wanadoo.fr,,CC RhÃ´ne Lez Provence,44.254699707,4.64950990677,"(44.254699707, 4.64950990677)",
858,84064,84840,Lapalud,VAUCLUSE,84,18,3795,216,Mairie de Lapalud,35 cours des Platanes,490403073.0,accueil@lapalud.net,http://www.mairie-lapalud.fr,CC RhÃ´ne Lez Provence,44.305000305200004,4.6876502037,"(44.305000305200004, 4.6876502037)",
859,84065,84360,Lauris,VAUCLUSE,84,22,3817,170,Mairie de Lauris,Place Joseph-Garnier,490082001.0,accueil.mairie@lauris.fr,http://www.lauris.fr,CA Luberon Monts de Vaucluse,43.747200012200004,5.31509017944,"(43.747200012200004, 5.31509017944)",Parc naturel régional du Luberon
860,84066,84220,Lioux,VAUCLUSE,84,39,275,7,Mairie de Lioux,Le Village,490056164.0,mairie.lioux@wanadoo.fr,,CC Pays d'Apt-Luberon,43.9460334778,5.30136585236,"(43.9460334778, 5.30136585236)",Parc naturel régional du Luberon
861,84067,84870,Loriol-du-Comtat,VAUCLUSE,84,11,2600,232,Mairie de Loriol-du-Comtat,Place de l'HÃ´tel-de-Ville,490129110.0,mairiedeloriol@wanadoo.fr,http://www.loriolducomtat.fr,CA Ventoux-Comtat-Venaissin (COVE),44.034301757799994,4.99510002136,"(44.034301757799994, 4.99510002136)",
862,84068,84160,Lourmarin,VAUCLUSE,84,20,1109,55,Mairie de Lourmarin,21 rue Henri-de-Savornin,490680413.0,mairie@lourmarin.com,http://www.lourmarin.com,CA Luberon Monts de Vaucluse,43.7630996704,5.362999916080001,"(43.7630996704, 5.362999916080001)",Parc naturel régional du Luberon
863,84069,84340,Malaucène,VAUCLUSE,84,45,2896,64,Mairie de MalaucÃ¨ne,Cours des Isnards,490652017.0,mairie@malaucene.fr,http://www.malaucene.fr,CA Ventoux-Comtat-Venaissin (COVE),44.1749992371,5.13216018677,"(44.1749992371, 5.13216018677)",
